vibration,temp_palier,debit,pression_entree,pression_sortie,courant_moteur,temp_moteur,heure_fonctionnement,fault,load,zone,y_fault
16.066244533482642,44.837,0.395,1.987,107.73,13.814384389125362,59.120720284651284,1103.0,bearing bpfo 1,75,ROL,1
15.982309698352058,44.837,0.395,1.987,107.73,13.807546115380942,59.14887748957775,1103.0,bearing bpfo 1,75,ROL,1
11.978820365529193,44.837,0.395,1.987,107.73,13.786524798249754,59.00771882246576,1103.0,bearing bpfo 2,75,ROL,1
13.238955675198119,102.46185554660988,0.395,1.987,107.73,13.8311280935984,59.10431111893374,1103.0,bearing bpfo 2,75,ROL,1
11.866082945517322,44.837,0.395,1.987,107.73,13.771388168220387,59.10980969114678,1103.0,bearing bpfo 2,75,ROL,1
11.928506814792122,44.837,0.395,1.987,107.73,13.752771900432784,59.12649224052628,1103.0,bearing bpfo 2,75,ROL,1
12.098728677417684,44.837,0.395,1.987,107.73,13.754742790874907,59.11216419579577,1103.0,bearing bpfo 2,75,ROL,1
12.139694880373826,44.837,0.395,1.987,107.73,13.765743834080613,59.06357838043446,1103.0,bearing bpfo 2,75,ROL,1
12.210052034747044,44.837,0.395,1.987,107.73,13.766780763627503,59.10973643348818,1103.0,bearing bpfo 2,75,ROL,1
13.874321340961462,44.837,0.395,1.987,107.73,13.807562498254388,59.101720164280025,1103.0,bearing bpfo 3,75,ROL,1
13.83072149694723,44.837,0.395,1.987,107.73,13.79840601578688,59.09733915026006,1103.0,bearing bpfo 3,75,ROL,1
13.790908160674165,44.837,0.395,1.987,107.73,13.790599190427477,59.0636424231712,1103.0,bearing bpfo 3,75,ROL,1
13.753244371298916,44.837,0.395,1.987,107.73,13.79773318933724,59.17253958403834,1103.0,bearing bpfo 3,75,ROL,1
13.780432849274778,44.837,0.395,1.987,107.73,13.783935010020782,59.243187642695865,1103.0,bearing bpfo 3,75,ROL,1
14.055216320239532,44.837,0.395,1.987,107.73,13.775788456694812,59.07468479729978,1103.0,bearing bpfo 3,75,ROL,1
14.108360398968788,44.837,0.395,1.987,107.73,13.761509222549165,59.1507506525903,1103.0,bearing bpfo 3,75,ROL,1
15.213938312147711,44.837,0.395,1.987,107.73,13.741174296498507,59.15924498595921,1103.0,bearing bsf,75,ROL,1
15.29240123020587,44.837,0.395,1.987,107.73,13.754766282434037,58.918805322109804,1103.0,bearing bsf,75,ROL,1
15.021772071444971,44.837,0.395,1.987,107.73,13.743734150204924,59.12106325351917,1103.0,bearing bsf,75,ROL,1
15.172798712140505,44.837,0.395,1.987,107.73,13.741090910844758,59.05533621887699,1103.0,bearing bsf,75,ROL,1
15.43814831814969,44.837,0.395,1.987,107.73,13.757126219456977,59.140411893942776,1103.0,bearing bsf,75,ROL,1
14.457276546341955,44.837,0.395,1.987,107.73,13.799211015375214,59.2490727962495,1103.0,bearing contaminated,75,ROL,1
14.381065017948366,44.837,0.395,1.987,107.73,13.790709482478835,59.24811098107934,1103.0,bearing contaminated,75,ROL,1
14.572821798829334,44.837,0.395,1.987,107.73,13.784595987156854,58.991512540005225,1103.0,bearing contaminated,75,ROL,1
14.285530168194715,44.837,0.395,1.987,107.73,13.78382045291232,59.1886167337793,1103.0,bearing contaminated,75,ROL,1
14.875328351999924,44.837,0.395,1.987,107.73,13.784607451505671,59.25374315129451,1103.0,bearing contaminated,75,ROL,1
15.00044658658808,44.837,0.395,1.987,107.73,13.912525526183073,59.05616642888854,1103.0,bearing pump 1,75,ROL,1
14.95305016267066,44.837,0.395,1.987,107.73,13.908228464159093,59.095663220141454,1103.0,bearing pump 1,75,ROL,1
15.005191842493254,44.837,0.395,1.987,107.73,13.86225075283317,59.01799586437614,1103.0,bearing pump 1,75,ROL,1
14.936986466266614,44.837,0.395,1.987,107.73,13.863661546427231,59.34874199881355,1103.0,bearing pump 1,75,ROL,1
14.979640649935561,44.837,0.395,1.987,107.73,13.840083214633259,58.97219854353064,1103.0,bearing pump 1,75,ROL,1
15.400151449942168,44.837,0.395,1.987,107.73,13.836889283957614,59.264942524717114,1103.0,bearing pump 2,75,ROL,1
15.427491142658837,44.837,0.395,1.987,107.73,13.827740906962278,59.11493907914396,1103.0,bearing pump 2,75,ROL,1
15.396813024701975,44.837,0.395,1.987,107.73,13.814145851625335,59.212883521684866,1103.0,bearing pump 2,75,ROL,1
15.372888353428488,44.837,0.395,1.987,107.73,13.852264128713415,59.137722164716166,1103.0,bearing pump 2,75,ROL,1
15.41653539266308,44.837,0.395,1.987,107.73,13.825680720200317,59.09011796587092,1103.0,bearing pump 2,75,ROL,1
15.901420814973381,44.837,0.395,1.987,107.73,13.837526447894867,59.21658296524667,1103.0,bearing pump 3,75,ROL,1
15.926526985652728,44.837,0.395,1.987,107.73,13.872238768477413,59.185858377912005,1103.0,bearing pump 3,75,ROL,1
15.92263696899803,44.837,0.395,1.987,107.73,13.851053899594282,59.002955901075175,1103.0,bearing pump 3,75,ROL,1
15.86316884915932,44.837,0.395,1.987,107.73,13.817361543474423,59.09620274609678,1103.0,bearing pump 3,75,ROL,1
15.87646390076349,44.837,0.395,1.987,107.73,13.840400970400882,59.167818290227906,1103.0,bearing pump 3,75,ROL,1
21.40726253087945,44.837,0.395,1.987,107.73,13.796743280381627,59.31639254547745,1103.0,broken rotor bar,75,MOT,1
21.394682926749965,44.837,0.395,1.987,107.73,13.804234988290109,59.0011107725217,1103.0,broken rotor bar,75,MOT,1
21.358899733422852,44.837,0.395,1.987,107.73,13.780223836588359,59.22910464812996,1103.0,broken rotor bar,75,MOT,1
21.496162850133793,44.837,0.395,1.987,107.73,13.801433834680743,59.26255017014675,1103.0,broken rotor bar,75,MOT,1
21.44830256206365,44.837,0.395,1.987,107.73,13.79201970101928,59.19858972340863,1103.0,broken rotor bar,75,MOT,1
10.722526901477767,44.837,0.395,1.987,107.73,13.847134341060093,59.09787671362288,1103.0,healthy 1,75,NORMAL,0
10.78978492533211,44.837,0.395,1.987,107.73,13.877562390228608,59.11000255024939,1103.0,healthy 1,75,NORMAL,0
10.890418047971028,44.837,0.395,1.987,107.73,13.856019408020547,59.20076129860209,1103.0,healthy 1,75,NORMAL,0
10.825943694343517,44.837,0.395,1.987,107.73,13.847134464596843,58.99778758342271,1103.0,healthy 1,75,NORMAL,0
10.831634254257432,44.837,0.395,1.987,107.73,13.847396325431449,59.163708591058516,1103.0,healthy 1,75,NORMAL,0
10.691451812389584,44.837,0.395,1.987,107.73,13.827533816651549,59.09450945415743,1103.0,healthy 1,75,NORMAL,0
10.610283486183265,44.837,0.395,1.987,107.73,13.851006956268966,59.09328025753999,1103.0,healthy 1,75,NORMAL,0
10.638652312016577,44.837,0.395,1.987,107.73,13.857722917823972,59.029839489061956,1103.0,healthy 1,75,NORMAL,0
10.528429479202499,44.837,0.395,1.987,107.73,13.80914384538756,59.153605328179836,1103.0,healthy 1,75,NORMAL,0
10.59242812246595,44.837,0.395,1.987,107.73,13.843022228235627,59.23753651509021,1103.0,healthy 1,75,NORMAL,0
10.62118028844297,44.837,0.395,1.987,107.73,13.803422159758755,58.969150297579766,1103.0,healthy 1,75,NORMAL,0
10.578152805390395,44.837,0.395,1.987,107.73,13.848031850484293,59.00640910422477,1103.0,healthy 1,75,NORMAL,0
10.624195289149565,44.837,0.395,1.987,107.73,13.810563043941947,59.16052237563476,1103.0,healthy 1,75,NORMAL,0
10.548677220826075,44.837,0.395,1.987,107.73,13.825250116293727,59.16723951063205,1103.0,healthy 1,75,NORMAL,0
10.590703012822733,44.837,0.395,1.987,107.73,13.807527395029176,59.2077049066425,1103.0,healthy 1,75,NORMAL,0
10.61869217279824,44.837,0.395,1.987,107.73,13.801044185118933,58.975545247899056,1103.0,healthy 1,75,NORMAL,0
10.623465543541432,44.837,0.395,1.987,107.73,13.829656101813649,59.29534511887033,1103.0,healthy 1,75,NORMAL,0
10.62171690600195,44.837,0.395,1.987,107.73,13.789816390547184,59.19728817422944,1103.0,healthy 1,75,NORMAL,0
10.620498185412716,44.837,0.395,1.987,107.73,13.79842307566378,59.10195862341,1103.0,healthy 1,75,NORMAL,0
10.635263633215168,44.837,0.395,1.987,107.73,13.828020944681732,59.25203444095254,1103.0,healthy 1,75,NORMAL,0
10.717852337305104,44.837,0.395,1.987,107.73,13.802997284736673,59.05810589270934,1103.0,healthy 1,75,NORMAL,0
10.713418489733767,44.837,0.395,1.987,107.73,13.793937404841511,59.132658990384115,1103.0,healthy 1,75,NORMAL,0
10.746849611113097,44.837,0.395,1.987,107.73,13.81269658653313,59.07069688111617,1103.0,healthy 1,75,NORMAL,0
10.66535116754584,44.837,0.395,1.987,107.73,13.768100716654397,59.17523788632726,1103.0,healthy 1,75,NORMAL,0
10.657231420814181,44.837,0.395,1.987,107.73,13.786868371051987,59.2881093173165,1103.0,healthy 1,75,NORMAL,0
10.724046496356648,44.837,0.395,1.987,107.73,13.796593933269413,59.00717237745567,1103.0,healthy 1,75,NORMAL,0
10.706270709957638,44.837,0.395,1.987,107.73,13.757147313613627,59.04483150557584,1103.0,healthy 1,75,NORMAL,0
10.790389257891789,44.837,0.395,1.987,107.73,13.801218900016169,59.309509969377025,1103.0,healthy 1,75,NORMAL,0
10.685423286417159,44.837,0.395,1.987,107.73,13.821300389515116,59.002776509091426,1103.0,healthy 1,75,NORMAL,0
10.712976349855685,44.837,0.395,1.987,107.73,13.80189080896211,59.21184944898192,1103.0,healthy 1,75,NORMAL,0
11.906848983933402,44.837,0.395,1.987,107.73,13.540223817560353,59.2871944039552,1103.0,healthy 2,75,NORMAL,0
11.8492773970102,44.837,0.395,1.987,107.73,13.651945288369454,59.34873595228398,1103.0,healthy 2,75,NORMAL,0
11.80622450651087,44.837,0.395,1.987,107.73,13.628986631518877,59.22389105642297,1103.0,healthy 2,75,NORMAL,0
11.924761651191872,44.837,0.395,1.987,107.73,13.648225532788175,59.18560908551267,1103.0,healthy 2,75,NORMAL,0
11.916722376639257,44.837,0.395,1.987,107.73,13.646102849228384,59.42032769286408,1103.0,healthy 2,75,NORMAL,0
11.95115298915868,44.837,0.395,1.987,107.73,13.628111095905592,59.49155332421947,1103.0,healthy 2,75,NORMAL,0
11.990956446965937,44.837,0.395,1.987,107.73,13.672494175803633,59.38435357739652,1103.0,healthy 2,75,NORMAL,0
11.971311939942064,44.837,0.395,1.987,107.73,13.667597619443434,59.39455692741476,1103.0,healthy 2,75,NORMAL,0
12.047272462116423,44.837,0.395,1.987,107.73,13.726865392573638,59.493026072871146,1103.0,healthy 2,75,NORMAL,0
12.094922177560044,44.837,0.395,1.987,107.73,13.686526329693272,59.44256528226844,1103.0,healthy 2,75,NORMAL,0
12.041248418506896,44.837,0.395,1.987,107.73,13.69092821406574,59.25289936804053,1103.0,healthy 2,75,NORMAL,0
12.127000901923507,44.837,0.395,1.987,107.73,13.657793144323191,59.41930557162027,1103.0,healthy 2,75,NORMAL,0
12.099463336800598,44.837,0.395,1.987,107.73,13.654589516762096,59.45459934663098,1103.0,healthy 2,75,NORMAL,0
12.14175254331361,44.837,0.395,1.987,107.73,13.691240707231787,59.37809550357035,1103.0,healthy 2,75,NORMAL,0
12.178155540002637,44.837,0.395,1.987,107.73,13.699074681466653,59.264931362837046,1103.0,healthy 2,75,NORMAL,0
12.207731925484172,44.837,0.395,1.987,107.73,13.758051187292208,59.397087214642575,1103.0,healthy 2,75,NORMAL,0
12.267555233784286,44.837,0.395,1.987,107.73,13.688492139857987,59.22796644267371,1103.0,healthy 2,75,NORMAL,0
12.268993162535036,44.837,0.395,1.987,107.73,13.713698571553842,59.372511884643366,1103.0,healthy 2,75,NORMAL,0
12.185349496869165,44.837,0.395,1.987,107.73,13.689239993334473,59.22058215094233,1103.0,healthy 2,75,NORMAL,0
12.242017589827864,44.837,0.395,1.987,107.73,13.69208949646284,59.42275935304024,1103.0,healthy 2,75,NORMAL,0
12.225670462958592,44.837,0.395,1.987,107.73,13.700070792723698,59.11027523110329,1103.0,healthy 2,75,NORMAL,0
12.143913890790344,44.837,0.395,1.987,107.73,13.696123836053694,59.272005810506,1103.0,healthy 2,75,NORMAL,0
12.05353117452749,44.837,0.395,1.987,107.73,13.715591086885297,59.37982377921118,1103.0,healthy 2,75,NORMAL,0
12.09219348235218,44.837,0.395,1.987,107.73,13.706320661684208,59.40298610352867,1103.0,healthy 2,75,NORMAL,0
12.236286770915074,44.837,0.395,1.987,107.73,13.66984188856852,59.32654944274307,1103.0,healthy 2,75,NORMAL,0
12.180684675444226,44.837,0.395,1.987,107.73,13.689168490266484,59.42410830051546,1103.0,healthy 2,75,NORMAL,0
12.212010519623382,44.837,0.395,1.987,107.73,13.68442326113433,59.3774893893421,1103.0,healthy 2,75,NORMAL,0
12.335360666380502,44.837,0.395,1.987,107.73,13.660617783071332,59.132537955285734,1103.0,healthy 2,75,NORMAL,0
12.339030572368756,44.837,0.395,1.987,107.73,13.679329580447504,59.14989102838945,1103.0,healthy 2,75,NORMAL,0
12.23876832002142,44.837,0.395,1.987,107.73,13.698110431883881,59.386078358865326,1103.0,healthy 2,75,NORMAL,0
19.059346919658783,44.837,0.395,1.987,107.73,13.51714477793584,59.20463187267101,1103.0,healthy 3,75,NORMAL,0
18.177908529166555,44.837,0.395,1.987,107.73,13.538474699938947,59.213105707093895,1103.0,healthy 3,75,NORMAL,0
18.784674856199636,44.837,0.395,1.987,107.73,13.4974174579329,59.21562005422629,1103.0,healthy 3,75,NORMAL,0
18.999743107067083,44.837,0.395,1.987,107.73,13.533297185100091,59.201872849272455,1103.0,healthy 3,75,NORMAL,0
18.5019427186928,44.837,0.395,1.987,107.73,13.510276538743025,59.06888705930316,1103.0,healthy 3,75,NORMAL,0
18.670405339840837,44.837,0.395,1.987,107.73,13.503032577212032,59.000156697605874,1103.0,healthy 3,75,NORMAL,0
18.642426509460254,44.837,0.395,1.987,107.73,13.50189567059109,59.198670049618556,1103.0,healthy 3,75,NORMAL,0
18.699275387987488,44.837,0.395,1.987,107.73,13.52172419312261,59.20399137103418,1103.0,healthy 3,75,NORMAL,0
18.63384220855254,44.837,0.395,1.987,107.73,13.502945230818499,59.25795210565253,1103.0,healthy 3,75,NORMAL,0
18.68232881436395,44.837,0.395,1.987,107.73,13.516263203822186,59.0974831390943,1103.0,healthy 3,75,NORMAL,0
18.64573238754782,44.837,0.395,1.987,107.73,13.524713682047258,59.17134144990172,1103.0,healthy 3,75,NORMAL,0
18.64846751468691,44.837,0.395,1.987,107.73,13.515925251309401,59.225040299694435,1103.0,healthy 3,75,NORMAL,0
18.622927967343344,44.837,0.395,1.987,107.73,13.532588072718879,59.211528311878936,1103.0,healthy 3,75,NORMAL,0
18.614753023549326,44.837,0.395,1.987,107.73,13.53243825011127,59.00200386557643,1103.0,healthy 3,75,NORMAL,0
18.573672066547747,44.837,0.395,1.987,107.73,13.542622089157168,59.17805576659509,1103.0,healthy 3,75,NORMAL,0
18.55500367077672,44.837,0.395,1.987,107.73,13.528690833193746,59.17175279123227,1103.0,healthy 3,75,NORMAL,0
18.49380203938662,44.837,0.395,1.987,107.73,13.536969998864295,59.164659711205225,1103.0,healthy 3,75,NORMAL,0
18.467726607007304,44.837,0.395,1.987,107.73,13.533465351456638,59.057947780986346,1103.0,healthy 3,75,NORMAL,0
18.52126222357897,44.837,0.395,1.987,107.73,13.532803218079588,59.01135732267408,1103.0,healthy 3,75,NORMAL,0
18.549072874095053,44.837,0.395,1.987,107.73,13.545196564743568,59.0509740102254,1103.0,healthy 3,75,NORMAL,0
18.404580915317908,44.837,0.395,1.987,107.73,13.524960655658433,59.20899028929923,1103.0,healthy 3,75,NORMAL,0
18.44664048940644,44.837,0.395,1.987,107.73,13.522437679703351,59.27228482335878,1103.0,healthy 3,75,NORMAL,0
18.50184258981484,44.837,0.395,1.987,107.73,13.524969065840121,59.04842323315119,1103.0,healthy 3,75,NORMAL,0
18.521062607791603,44.837,0.395,1.987,107.73,13.535203000061783,59.04726842587184,1103.0,healthy 3,75,NORMAL,0
18.52530951898203,44.837,0.395,1.987,107.73,13.524791196269218,59.16563797132983,1103.0,healthy 3,75,NORMAL,0
18.512027818895238,44.837,0.395,1.987,107.73,13.529724658787321,59.2232027037084,1103.0,healthy 3,75,NORMAL,0
18.78399073204045,44.837,0.395,1.987,107.73,13.536311053254611,59.2609475142723,1103.0,healthy 3,75,NORMAL,0
18.952273595637475,44.837,0.395,1.987,107.73,13.561117243370806,59.246809966393045,1103.0,healthy 3,75,NORMAL,0
19.002866237554503,44.837,0.395,1.987,107.73,13.72023512268558,59.03621229144448,1103.0,healthy noise,75,NORMAL,0
19.03518509354649,44.837,0.395,1.987,107.73,13.71105166618743,59.16176388634369,1103.0,healthy noise,75,NORMAL,0
19.00939341510289,44.837,0.395,1.987,107.73,13.733604647725423,59.04333629845891,1103.0,healthy noise,75,NORMAL,0
19.04820581822194,44.837,0.395,1.987,107.73,13.70310078540483,59.004561850821425,1103.0,healthy noise,75,NORMAL,0
18.941025437853675,44.837,0.395,1.987,107.73,13.73561675018066,59.0982342379152,1103.0,healthy noise,75,NORMAL,0
11.600022942937786,44.837,0.395,1.987,107.73,13.501956342816612,59.0726692808865,1103.0,impeller 1,75,IMP,1
11.64987372640439,44.837,0.395,1.987,107.73,13.49513303727998,59.15227087700878,1103.0,impeller 1,75,IMP,1
11.638304969390212,44.837,0.395,1.987,107.73,13.509760156206863,59.157737776846396,1103.0,impeller 1,75,IMP,1
11.563209991615798,44.837,0.395,1.987,107.73,13.274707384879557,59.11920276859435,1103.0,impeller 2,75,IMP,1
11.561839172620864,44.837,0.395,1.987,107.73,13.270471072214455,59.09694042550354,1103.0,impeller 2,75,IMP,1
11.600851878181553,44.837,0.395,1.987,107.73,13.253430885901283,59.123139719787254,1103.0,impeller 2,75,IMP,1
11.57663659032494,44.837,0.395,1.987,107.73,13.259609236921705,59.153995846152434,1103.0,impeller 2,75,IMP,1
11.131439873776097,44.837,0.395,1.987,107.73,13.01645496087142,59.061503081817584,1103.0,impeller 3,75,IMP,1
11.159484601510494,44.837,0.395,1.987,107.73,13.058383769385616,59.14455020894899,1103.0,impeller 3,75,IMP,1
11.14129270578027,44.837,0.395,1.987,107.73,13.046915364849353,59.115749817119855,1103.0,impeller 3,75,IMP,1
11.152208592012222,44.837,0.395,1.987,107.73,13.026701541819406,58.990068789959324,1103.0,impeller 3,75,IMP,1
14.446156271261847,44.837,0.395,1.987,107.73,13.72852917810914,59.28264919333507,1103.0,loose foot motor,75,MECH,1
14.449992867611622,44.837,0.395,1.987,107.73,13.74825145230037,59.078036545996376,1103.0,loose foot motor,75,MECH,1
14.526758503943938,44.837,0.395,1.987,107.73,13.739129768201828,59.049145378900604,1103.0,loose foot motor,75,MECH,1
14.58517921209484,44.837,0.395,1.987,107.73,13.750829400267927,58.99542145418295,1103.0,loose foot motor,75,MECH,1
14.426390316972801,44.837,0.395,1.987,107.73,13.729513822634608,59.33025663656812,1103.0,loose foot motor,75,MECH,1
13.436174702735316,44.837,0.395,1.987,107.73,13.748371097574472,59.26707084851246,1103.0,loose foot pump,75,MECH,1
13.517334437083218,44.837,0.395,1.987,107.73,13.753721989842553,59.028550969097004,1103.0,loose foot pump,75,MECH,1
13.486095287154644,44.837,0.395,1.987,107.73,13.744356023520075,59.150703587874254,1103.0,loose foot pump,75,MECH,1
13.389764292316336,44.837,0.395,1.987,107.73,13.74419917796223,59.071271985758656,1103.0,loose foot pump,75,MECH,1
13.480171530632965,44.837,0.395,1.987,107.73,13.750413582297648,59.18165265044549,1103.0,loose foot pump,75,MECH,1
10.812213374740441,44.837,0.395,1.987,107.73,13.832855991728943,59.25765836933143,1103.0,new motor,75,NORMAL,0
10.798057386463853,44.837,0.395,1.987,107.73,13.799083141244344,59.28214402529448,1103.0,new motor,75,NORMAL,0
10.845338448231635,44.837,0.395,1.987,107.73,13.813403431501488,59.1491105804022,1103.0,new motor,75,NORMAL,0
10.85573867291881,44.837,0.395,1.987,107.73,13.77117713616286,59.36983680553711,1103.0,new motor,75,NORMAL,0
10.889047259259069,44.837,0.395,1.987,107.73,13.747787666870838,59.18420866222234,1103.0,new motor,75,NORMAL,0
14.073441106297954,44.837,0.395,1.987,107.73,13.796037246076217,59.00830276131948,1103.0,soft foot 1,75,MECH,1
14.055886666451,44.837,0.395,1.987,107.73,13.788381025870175,59.01535131185563,1103.0,soft foot 1,75,MECH,1
14.010079449211487,44.837,0.395,1.987,107.73,13.780033751662838,59.05608959397565,1103.0,soft foot 1,75,MECH,1
14.083687267444361,44.837,0.395,1.987,107.73,13.765913043552993,59.20711134710955,1103.0,soft foot 1,75,MECH,1
14.042380998287346,44.837,0.395,1.987,107.73,13.782029754028757,59.12129439856086,1103.0,soft foot 1,75,MECH,1
14.84943982545004,44.837,0.395,1.987,107.73,13.782649803093323,59.06972773868135,1103.0,soft foot 2,75,MECH,1
14.83689763535096,44.837,0.395,1.987,107.73,13.744014691831762,59.17610349819994,1103.0,soft foot 2,75,MECH,1
14.760532235350915,44.837,0.395,1.987,107.73,13.770951894911015,58.937265951595776,1103.0,soft foot 2,75,MECH,1
14.803162180294205,44.837,0.395,1.987,107.73,13.767487663014164,59.19099512157166,1103.0,soft foot 2,75,MECH,1
14.832911002533887,44.837,0.395,1.987,107.73,13.766574964627642,59.254034383809405,1103.0,soft foot 2,75,MECH,1
12.432424032153971,44.837,0.395,1.987,107.73,13.82225978134985,59.43486299230202,1103.0,stator short 1,75,MOT,1
12.380007362674581,44.837,0.395,1.987,107.73,13.80921043341525,59.281408244297644,1103.0,stator short 1,75,MOT,1
12.147285543431051,44.837,0.395,1.987,107.73,13.80258808162082,59.117420843694546,1103.0,stator short 1,75,MOT,1
12.247969873800304,44.837,0.395,1.987,107.73,13.809933774302392,59.19097477725283,1103.0,stator short 1,75,MOT,1
12.251409340451525,44.837,0.395,1.987,107.73,13.836419266738515,59.40269078615098,1103.0,stator short 1,75,MOT,1
11.078210868833974,44.837,0.395,1.987,107.73,13.9477492519977,58.93490537182873,1103.0,stator short 2,75,MOT,1
11.013133642431116,44.837,0.395,1.987,107.73,13.911171798256664,58.858295831247176,1103.0,stator short 2,75,MOT,1
11.737722372971463,44.837,0.395,1.987,107.73,13.913593856173609,59.04006495731037,1103.0,stator short 2,75,MOT,1
11.777884060849834,44.837,0.395,1.987,107.73,13.938876705922006,58.86883941848332,1103.0,stator short 2,75,MOT,1
11.797853610399764,44.837,0.395,1.987,107.73,13.94848695378369,58.964221701281254,1103.0,stator short 2,75,MOT,1
10.7341613008112,44.837,0.395,1.987,107.73,8.616668406665474,58.818916403930274,1103.0,bearing bpfi 1,50,ROL,1
10.651948491491561,44.837,0.395,1.987,107.73,8.617863344512728,58.81048693762364,1103.0,bearing bpfi 1,50,ROL,1
10.621384758370535,44.837,0.395,1.987,107.73,8.621375511631488,58.80925164672415,1103.0,bearing bpfi 1,50,ROL,1
10.597425372942487,44.837,0.395,1.987,107.73,8.638943857311567,58.816760862455965,1103.0,bearing bpfi 1,50,ROL,1
10.548074487663103,44.837,0.395,1.987,107.73,8.612676357761513,58.8108370641774,1103.0,bearing bpfi 1,50,ROL,1
9.865637204850179,44.837,0.395,1.987,107.73,8.616412749331728,58.798068716100246,1103.0,bearing bpfi 1,50,ROL,1
11.513844900053446,44.837,0.395,1.987,107.73,8.56589549203248,58.80357818534105,1103.0,bearing bpfi 2,50,ROL,1
11.494851948304625,44.837,0.395,1.987,107.73,8.581741259883827,58.79705270314545,1103.0,bearing bpfi 2,50,ROL,1
11.493743072316361,44.837,0.395,1.987,107.73,8.575778313641923,58.816913740223285,1103.0,bearing bpfi 2,50,ROL,1
11.4932145702566,44.837,0.395,1.987,107.73,8.582907748253788,58.80622785762827,1103.0,bearing bpfi 2,50,ROL,1
11.485677483804162,44.837,0.395,1.987,107.73,8.577809591749123,58.797643276416835,1103.0,bearing bpfi 2,50,ROL,1
11.19878123593467,44.837,0.395,1.987,107.73,8.566381458754844,58.79872513284658,1103.0,bearing bpfi 2,50,ROL,1
0.61,44.837,0.395,1.987,107.73,8.600849924925084,58.7894758865003,1103.0,bearing bpfi 3,50,ROL,1
0.61,44.837,0.395,1.987,107.73,8.586283938779216,58.791300348875346,1103.0,bearing bpfi 3,50,ROL,1
0.61,44.837,0.395,1.987,107.73,8.595091667117455,58.784848199220534,1103.0,bearing bpfi 3,50,ROL,1
0.61,44.837,0.395,1.987,107.73,8.589571655780018,58.79848635091377,1103.0,bearing bpfi 3,50,ROL,1
0.61,44.837,0.395,1.987,107.73,8.601176045939155,58.78489019578575,1103.0,bearing bpfi 3,50,ROL,1
0.61,44.837,0.395,1.987,107.73,8.589348414656861,58.797609478911504,1103.0,bearing bpfi 3,50,ROL,1
8.578506618369934,44.837,0.395,1.987,107.73,8.606332126866725,58.75983498911548,1103.0,bearing bpfo 1,50,ROL,1
8.535099577476895,44.837,0.395,1.987,107.73,8.60460554808997,58.88887664292119,1103.0,bearing bpfo 1,50,ROL,1
8.53660365132237,44.837,0.395,1.987,107.73,8.606450388126946,58.78447690551033,1103.0,bearing bpfo 1,50,ROL,1
8.538238431695177,44.837,0.395,1.987,107.73,8.591695446375962,58.803950917646674,1103.0,bearing bpfo 1,50,ROL,1
8.550906670513566,44.837,0.395,1.987,107.73,8.584965933140785,58.83386950825764,1103.0,bearing bpfo 2,50,ROL,1
9.014765627448822,44.837,0.395,1.987,107.73,8.59089485725048,58.8067513918708,1103.0,bearing bpfo 2,50,ROL,1
9.01725629836443,44.837,0.395,1.987,107.73,8.577603981371162,58.83656449438414,1103.0,bearing bpfo 2,50,ROL,1
8.260649789621898,44.837,0.395,1.987,107.73,8.591379770156719,58.79943112063753,1103.0,bearing bpfo 2,50,ROL,1
8.267367285898773,44.837,0.395,1.987,107.73,8.588442179220282,58.81577843402156,1103.0,bearing bpfo 2,50,ROL,1
8.376397256296881,44.837,0.395,1.987,107.73,8.594205460917614,58.80486132908586,1103.0,bearing bpfo 2,50,ROL,1
8.377053390127397,44.837,0.395,1.987,107.73,8.592144059728716,58.81860587039951,1103.0,bearing bpfo 2,50,ROL,1
9.514611389890911,44.837,0.395,1.987,107.73,8.585182818202592,58.86605324840141,1103.0,bearing bpfo 3,50,ROL,1
9.514158616041003,44.837,0.395,1.987,107.73,8.57690142162645,58.83955125454988,1103.0,bearing bpfo 3,50,ROL,1
9.802688205470627,44.837,0.395,1.987,107.73,8.587838214941934,58.81290438364112,1103.0,bearing bpfo 3,50,ROL,1
9.86599206179109,44.837,0.395,1.987,107.73,8.59334636550713,58.835562250224754,1103.0,bearing bpfo 3,50,ROL,1
9.85584780489274,44.837,0.395,1.987,107.73,8.586962846293329,58.808754320080936,1103.0,bearing bpfo 3,50,ROL,1
9.889555910778059,44.837,0.395,1.987,107.73,8.601884426162298,58.81135134753861,1103.0,bearing bpfo 3,50,ROL,1
9.849483514663739,44.837,0.395,1.987,107.73,8.595241560008887,58.81323691965412,1103.0,bearing bpfo 3,50,ROL,1
9.708530170730496,44.837,0.395,1.987,107.73,8.550496368686021,58.7786767905242,1103.0,bearing bsf,50,ROL,1
9.820508574636976,44.837,0.395,1.987,107.73,8.557407724724674,58.809239390104935,1103.0,bearing bsf,50,ROL,1
9.700332331425734,44.837,0.395,1.987,107.73,8.554167304641851,58.82122309495109,1103.0,bearing bsf,50,ROL,1
9.79567370135695,44.837,0.395,1.987,107.73,8.562677063239272,58.80522398806121,1103.0,bearing bsf,50,ROL,1
9.762340303078165,44.837,0.395,1.987,107.73,8.565854346068761,58.77392204529241,1103.0,bearing bsf,50,ROL,1
9.796411317443084,44.837,0.395,1.987,107.73,8.591059995460968,58.827819711162185,1103.0,bearing contaminated,50,ROL,1
9.923375146102043,44.837,0.395,1.987,107.73,8.59351690845791,58.83395323096791,1103.0,bearing contaminated,50,ROL,1
